# maestro2tex monte carlo -- test=px_mc_g140k samples=200
#@ donominal=no numruns=13 sampling=lds section=castalia_pm_25 seed=12345 temp=37 variations=mismatch
#! vout_zero			value(VS(\"/V_OUT\") 0)
#! i_zero			((value(VS(\"/V_OUT\") 0) - VAR(\"V_CM\")) / VAR(\"rf\"))
#! i_zero_lsb	-1.0	1.0	((value(VS(\"/V_OUT\") 0) - VAR(\"V_CM\")) / 0.002441)
#! re_zero			(value(VS(\"/RE\") 0) - VAR(\"v_ref\"))
1.23417	-1.13066e-07	-6.48474	-0.00456162
1.27481	1.77198e-07	10.1629	-0.0042969
1.2008	-3.51401e-07	-20.1541	0.00121036
1.25113	8.07817e-09	0.463312	-0.00134002
1.16044	-6.39702e-07	-36.6892	0.00661458
1.23358	-1.17314e-07	-6.72836	0.002338
1.34411	6.72242e-07	38.5555	-0.00253389
1.47824	1.63029e-06	93.5028	-0.0186229
1.26945	1.38909e-07	7.96693	-0.00166064
1.11687	-9.50954e-07	-54.5406	0.00247699
1.19879	-3.65812e-07	-20.9806	0.00530204
1.11643	-9.54059e-07	-54.7187	0.003856
1.32931	5.66525e-07	32.4922	-0.0028958
1.25669	4.78102e-08	2.74209	-0.000286076
1.2142	-2.55702e-07	-14.6654	-0.000255405
1.29512	3.22264e-07	18.483	-0.00299257
1.25172	1.23184e-08	0.706506	0.00173355
1.14259	-7.67232e-07	-44.0035	-0.00132862
1.36828	8.4486e-07	48.4557	0.00302305
1.1616	-6.31425e-07	-36.2145	0.00237217
1.39057	1.00405e-06	57.5857	-0.0105235
1.17207	-5.56618e-07	-31.924	0.00838607
1.20868	-2.95122e-07	-16.9263	-0.000141852
1.18662	-4.5271e-07	-25.9645	-0.00213759
1.20058	-3.52984e-07	-20.2449	-0.00494551
1.07583	-1.2441e-06	-71.3537	0.0164574
1.36642	8.31571e-07	47.6935	-0.00985596
1.10871	-1.00924e-06	-57.8835	0.00693144
1.34749	6.96378e-07	39.9398	-0.00511013
1.25646	4.61448e-08	2.64657	0.00271201
1.33901	6.35798e-07	36.4653	-0.00277516
1.24277	-5.16299e-08	-2.96116	0.00147531
1.30081	3.62958e-07	20.8169	0.00271035
1.39026	1.00182e-06	57.4582	-0.0157001
1.36818	8.44124e-07	48.4135	0.00502798
1.22352	-1.89139e-07	-10.8478	-0.000101222
1.341	6.50008e-07	37.2803	-0.00574234
1.08759	-1.16006e-06	-66.5337	0.00856418
1.2062	-3.12857e-07	-17.9434	-0.00538112
1.27174	1.55268e-07	8.90517	-0.00218114
1.29867	3.47664e-07	19.9397	0.00296226
1.12822	-8.69877e-07	-49.8906	0.00138642
1.25632	4.51123e-08	2.58735	0.00271271
1.19757	-3.74533e-07	-21.4808	-0.00284765
1.31656	4.75434e-07	27.2678	-0.00183045
1.25253	1.81066e-08	1.03848	-0.00137017
