# maestro2tex monte carlo -- test=dac_mc_linereg samples=200
#@ donominal=no numruns=20 sampling=lds section=castalia_pm_25 seed=12345 temp=27 variations=all
#! vddac_nom			value(vddac VAR(\"VDD25\"))
#! vddac_lo			value(vddac VAR(\"vdd_lo\"))
#! vddac_hi			value(vddac VAR(\"vdd_hi\"))
#! dvddac_line		0.005	(vddac_hi - vddac_lo)
#! line_reg			(dvddac_line / (VAR(\"vdd_hi\") - VAR(\"vdd_lo\")))
#! i_q			abs(IDC(\"/POWER/SRC_VDD25/PLUS\"))
#! p_psu			(i_q * VAR(\"VDD25\"))
2.14261	2.11535	2.18802	0.0726783	0.145357	0.000165656	0.000414141
2.17022	2.13551	2.19931	0.0637997	0.127599	0.000158039	0.000395096
2.20312	2.15641	2.25688	0.10047	0.20094	0.000145628	0.00036407
2.08156	2.06409	2.13724	0.0731558	0.146312	0.0001657	0.00041425
2.28227	2.18913	2.29834	0.109206	0.218411	0.000184757	0.000461892
2.15513	2.12551	2.16898	0.043464	0.086928	0.000156161	0.000390403
2.07724	2.05165	2.1519	0.100247	0.200494	0.000164715	0.000411788
2.13517	2.10793	2.14657	0.0386319	0.0772639	0.0001813	0.000453251
2.2295	2.17021	2.24976	0.0795454	0.159091	0.000153387	0.000383468
2.19043	2.1494	2.2493	0.0998922	0.199784	0.000147023	0.000367556
2.31138	2.20657	2.32764	0.121076	0.242153	0.000148833	0.000372083
2.12322	2.10179	2.17115	0.0693559	0.138712	0.000150911	0.000377277
2.17548	2.13801	2.19061	0.052594	0.105188	0.0001676	0.000419001
2.13449	2.09851	2.21465	0.116139	0.232277	0.000145543	0.000363857
2.19926	2.152	2.2269	0.0748971	0.149794	0.000159389	0.000398473
2.12575	2.1014	2.1971	0.0956967	0.191393	0.00014614	0.00036535
2.21671	2.16131	2.2295	0.0681855	0.136371	0.000165456	0.000413641
2.18234	2.139	2.19432	0.0553113	0.110623	0.000177523	0.000443807
2.18268	2.1431	2.20461	0.0615086	0.123017	0.000160298	0.000400746
2.22002	2.16668	2.29392	0.127238	0.254477	0.000134162	0.000335406
2.13321	2.10827	2.16253	0.0542625	0.108525	0.000166098	0.000415246
2.15137	2.12089	2.19415	0.0732667	0.146533	0.000155638	0.000389095
2.21886	2.16121	2.2315	0.0702825	0.140565	0.000174188	0.000435469
2.24734	2.17906	2.27076	0.091706	0.183412	0.000152835	0.000382088
2.15762	2.1202	2.16991	0.0497085	0.099417	0.000205966	0.000514914
2.22658	2.16612	2.23916	0.0730433	0.146087	0.000163875	0.000409687
2.20447	2.15757	2.23911	0.0815491	0.163098	0.000150804	0.000377011
2.12322	2.09983	2.14728	0.0474554	0.0949108	0.000176492	0.00044123
2.21667	2.16721	2.27258	0.105374	0.210747	0.000134342	0.000335855
2.13165	2.10851	2.18548	0.076973	0.153946	0.000145939	0.000364846
2.20332	2.15368	2.21562	0.0619337	0.123867	0.000170361	0.000425904
2.26099	2.18386	2.27439	0.0905296	0.181059	0.00016093	0.000402324
2.21745	2.16064	2.23037	0.0697287	0.139457	0.000173579	0.000433948
2.11625	2.09347	2.14549	0.0520289	0.104058	0.000180372	0.000450931
2.14479	2.11663	2.21627	0.0996412	0.199282	0.000138839	0.000347098
2.32279	2.20927	2.34188	0.13261	0.265221	0.000155591	0.000388979
2.12788	2.10445	2.18634	0.0818939	0.163788	0.000155052	0.00038763
2.26102	2.18621	2.27441	0.0882026	0.176405	0.000150336	0.000375841
2.11042	2.03999	2.19701	0.157026	0.314052	0.000157361	0.000393403
2.24903	2.18126	2.2742	0.0929418	0.185884	0.000143621	0.000359052
2.14349	2.11485	2.15674	0.0418927	0.0837855	0.00017166	0.00042915
2.16769	2.13287	2.2385	0.105625	0.211249	0.000146361	0.000365903
2.12652	2.10476	2.1543	0.049539	0.099078	0.000155811	0.000389526
2.24702	2.17453	2.26062	0.0860862	0.172172	0.00017675	0.000441875
2.12616	2.10213	2.17341	0.071276	0.142552	0.000166752	0.000416881
2.09707	2.06872	2.17267	0.10395	0.2079	0.00016567	0.000414174
2.18364	2.14394	2.19813	0.0541841	0.108368	0.000157737	0.000394342
2.29241	2.19542	2.3085	0.113084	0.226168	0.000178459	0.000446147
2.18933	2.14888	2.21964	0.0707618	0.141524	0.000144944	0.00036236
2.19874	2.15383	2.22665	0.0728247	0.145649	0.00015164	0.000379099
2.16067	2.1268	2.18191	0.0551035	0.110207	0.00017433	0.000435826
2.13436	2.10701	2.20475	0.0977403	0.195481	0.000152133	0.000380333
2.05888	2.04436	2.10709	0.0627313	0.125463	0.000165003	0.000412506
2.21853	2.16322	2.23182	0.0686043	0.137209	0.000164639	0.000411599
2.16738	2.13453	2.20664	0.0721044	0.144209	0.000147733	0.000369332
2.15399	2.12366	2.18307	0.0594136	0.118827	0.000161143	0.000402857
2.20628	2.1592	2.23267	0.0734737	0.146947	0.000142135	0.000355338
2.16635	2.13228	2.20435	0.0720707	0.144141	0.000162514	0.000406285
2.26704	2.18558	2.28097	0.0953886	0.190777	0.000169014	0.000422535
2.15732	2.12597	2.19612	0.0701414	0.140283	0.00016264	0.000406601
2.19185	2.15174	2.25236	0.100619	0.201237	0.000137002	0.000342506
2.20427	2.15485	2.21675	0.0619061	0.123812	0.000164213	0.000410534
2.00526	1.98221	2.07698	0.0947737	0.189547	0.000170776	0.00042694
2.29568	2.19947	2.31182	0.11235	0.224701	0.000150834	0.000377084
2.22009	2.16334	2.23237	0.0690298	0.13806	0.000167041	0.000417603
2.20322	2.15428	2.21568	0.0613925	0.122785	0.000162633	0.000406582
2.11245	2.08976	2.1798	0.0900435	0.180087	0.000159852	0.000399629
2.20514	2.15484	2.21816	0.0633186	0.126637	0.000163161	0.000407904
2.18398	2.14611	2.22834	0.0822365	0.164473	0.000146496	0.000366241
2.09098	2.07387	2.12982	0.0559414	0.111883	0.000164825	0.000412061
2.21541	2.16708	2.26847	0.101383	0.202766	0.000132127	0.000330318
2.14338	2.11584	2.19592	0.0800791	0.160158	0.000156808	0.000392019
2.18561	2.14493	2.21005	0.0651225	0.130245	0.000159599	0.000398999
2.14817	2.11728	2.15945	0.0421662	0.0843323	0.000186797	0.000466993
2.17359	2.137	2.20507	0.0680692	0.136138	0.000159222	0.000398055
