# maestro2tex monte carlo -- test=cab_mc_unity samples=200
#@ donominal=no numruns=19 sampling=lds section=castalia_pm_25 seed=12345 temp=37 variations=all
#! ugf			cross(dB20(getData(\"loopGain\" ?result \"stb\")) 0 1 \"falling\")
#! pm	60.0		value(phase(getData(\"loopGain\" ?result \"stb\")) ugf)
#! fpc			cross(phase(getData(\"loopGain\" ?result \"stb\")) 0 1 \"falling\")
#! gm	6.0		(- value(dB20(getData(\"loopGain\" ?result \"stb\")) fpc))
#! aol_db	60.0		ymax(dB20(getData(\"loopGain\" ?result \"stb\")))
#! vn_rms		0.00122	rmsNoise(0.1 100000.0)
#! vn_lf			rmsNoise(0.1 10)
#! vn_1k			value(getData(\"out\" ?result \"noise\") 1000.0)
#! vn_floor			value(getData(\"out\" ?result \"noise\") 5000000.0)
22456000	73.8525	91543500	9.04288	82.4007	3.00866e-05	2.02136e-05	2.08176e-07	2.92624e-08
25059800	72.2298	93020400	8.25452	83.4126	2.99022e-05	2.02023e-05	2.07671e-07	2.76705e-08
16621000	75.5935	75884400	10.1524	82.5308	3.26213e-05	2.17618e-05	2.23094e-07	3.42791e-08
21640800	73.7985	89679600	9.37094	81.1793	2.94839e-05	1.97656e-05	2.03539e-07	2.93212e-08
31101700	69.5119	100304000	7.17069	84.1732	2.91091e-05	1.97597e-05	2.03837e-07	2.48809e-08
24738500	72.3815	92045000	8.24281	83.0083	3.00701e-05	2.02975e-05	2.08585e-07	2.81439e-08
21984600	74.0386	91458700	9.31777	82.2871	2.90253e-05	1.94575e-05	2.00272e-07	2.89642e-08
28682600	71.4446	101645000	7.86988	83.4968	2.83199e-05	1.91488e-05	1.97324e-07	2.56572e-08
19919300	73.8285	81828800	9.16241	82.9624	3.12763e-05	2.09668e-05	2.15849e-07	3.10871e-08
18852600	74.7194	81403500	9.72594	81.4943	3.13466e-05	2.09754e-05	2.1559e-07	3.18562e-08
25172100	71.679	90421500	7.98168	84.4738	3.20753e-05	2.17441e-05	2.2337e-07	2.85782e-08
19990500	74.4902	83333300	9.04316	82.461	2.99007e-05	2.00102e-05	2.0585e-07	3.03128e-08
24343800	73.1318	96526100	8.88992	81.4341	3.07478e-05	2.08147e-05	2.12683e-07	2.86829e-08
17399000	75.3885	78795000	10.0475	82.3676	3.09082e-05	2.05713e-05	2.11904e-07	3.25659e-08
22386400	73.9007	91089600	8.99017	83.0584	3.07399e-05	2.07026e-05	2.12874e-07	2.93598e-08
19804100	74.9014	85941500	9.59281	82.9564	3.0376e-05	2.03427e-05	2.08818e-07	3.0859e-08
23102500	73.2891	91358700	8.84335	82.1763	3.10782e-05	2.09794e-05	2.15314e-07	2.92119e-08
27498500	72.098	101192000	8.00633	84.0839	2.97596e-05	2.01457e-05	2.07834e-07	2.63633e-08
22941700	72.8943	88511500	8.55963	82.8445	2.95395e-05	1.98419e-05	2.04646e-07	2.86219e-08
20754000	73.1717	80835700	8.67548	83.3924	3.0917e-05	2.07717e-05	2.13294e-07	3.04581e-08
20497700	74.754	89393300	9.769	80.1166	3.16638e-05	2.12697e-05	2.18647e-07	3.09569e-08
18733000	75.7187	85789300	9.9592	81.2057	3.18956e-05	2.13883e-05	2.1983e-07	3.17206e-08
25858200	72.412	96390500	8.22066	83.6546	3.05497e-05	2.06652e-05	2.12468e-07	2.78385e-08
21798300	73.6304	87693200	8.97727	83.3843	3.08501e-05	2.0771e-05	2.13467e-07	2.95907e-08
33964300	70.3272	114981000	7.61157	81.7488	2.83266e-05	1.92787e-05	1.98423e-07	2.37033e-08
24448200	72.7143	92486300	8.34931	82.5873	3.15237e-05	2.13197e-05	2.19327e-07	2.86556e-08
20046000	73.5725	80723100	8.97886	83.5483	3.0413e-05	2.03661e-05	2.09445e-07	3.07189e-08
23185300	73.3494	92432000	8.94602	80.8619	2.94e-05	1.97868e-05	2.03022e-07	2.86151e-08
18947000	74.8388	81527900	9.46841	83.4874	3.21844e-05	2.15979e-05	2.21652e-07	3.1998e-08
19153600	74.8842	83017100	9.45253	82.8091	3.12845e-05	2.09239e-05	2.15561e-07	3.16334e-08
28684300	71.0019	100207000	7.7854	83.3019	2.85534e-05	1.9324e-05	1.98904e-07	2.57474e-08
22494300	73.2083	88230400	8.62506	84.2402	3.02408e-05	2.03708e-05	2.09561e-07	2.87418e-08
23531500	73.0079	92063800	8.88509	81.6272	3.09694e-05	2.09286e-05	2.14339e-07	2.90963e-08
21173000	74.2996	89845000	9.56847	79.9159	2.99949e-05	2.01351e-05	2.06546e-07	2.99345e-08
18179000	74.7336	78713600	9.49506	82.2123	3.10464e-05	2.07414e-05	2.13136e-07	3.2027e-08
26226100	71.0602	90896100	7.59939	84.9792	3.03291e-05	2.05259e-05	2.11436e-07	2.71998e-08
21299600	74.2781	89523500	9.35907	82.4935	3.09123e-05	2.07667e-05	2.13706e-07	3.01536e-08
21044100	73.9417	85618600	8.96775	83.9573	3.08978e-05	2.07881e-05	2.13469e-07	2.99325e-08
17210500	75.5013	78638100	10.0884	81.5282	3.1583e-05	2.1003e-05	2.16452e-07	3.34499e-08
19850200	74.6794	83317100	9.10906	83.6962	3.25747e-05	2.1895e-05	2.25507e-07	3.13925e-08
26453300	72.5964	101038000	8.57896	81.4932	3.02164e-05	2.04501e-05	2.10213e-07	2.73889e-08
19808300	74.4848	84010300	9.34068	81.5708	3.10642e-05	2.08489e-05	2.14054e-07	3.08719e-08
23601800	72.7914	90611500	8.52927	83.2984	2.89427e-05	1.94611e-05	2.00128e-07	2.81552e-08
27234800	71.5404	96689900	7.83383	83.9847	3.00139e-05	2.03267e-05	2.09168e-07	2.68311e-08
22489800	73.4092	89744900	9.0389	81.6269	2.92762e-05	1.96718e-05	2.02279e-07	2.86514e-08
22910400	73.0678	90216900	8.99639	82.5134	2.8452e-05	1.90669e-05	1.96577e-07	2.82844e-08
22190400	74.1775	92101000	9.06678	82.957	3.09773e-05	2.08776e-05	2.1434e-07	2.95645e-08
30970400	69.6052	100641000	7.18946	85.9343	2.83628e-05	1.92508e-05	1.98146e-07	2.466e-08
20295300	74.5201	85699700	9.19265	83.0418	3.13698e-05	2.10827e-05	2.16597e-07	3.06719e-08
21443300	73.7969	86031800	8.82245	83.6455	3.04064e-05	2.04088e-05	2.10455e-07	2.96302e-08
22667900	73.5896	91603600	9.09931	80.8088	3.11003e-05	2.09791e-05	2.14866e-07	2.97796e-08
17308300	75.3796	78018900	10.2083	81.1736	3.00456e-05	1.9941e-05	2.05546e-07	3.23542e-08
24277000	72.5407	92865600	8.66017	80.9015	2.95131e-05	1.98815e-05	2.04163e-07	2.83565e-08
30805900	70.4609	104499000	7.63196	84.0981	2.93649e-05	1.99536e-05	2.05003e-07	2.54131e-08
19734200	74.2138	82437700	9.18078	81.6311	3.11717e-05	2.09324e-05	2.1461e-07	3.10278e-08
25436700	71.9552	93557200	8.30998	81.7132	2.92744e-05	1.97586e-05	2.03134e-07	2.73862e-08
18910600	75.4313	83934500	9.52719	84.2558	3.25125e-05	2.18117e-05	2.24342e-07	3.21027e-08
20217700	74.8014	87793300	9.66303	81.0885	3.1295e-05	2.09926e-05	2.16116e-07	3.08685e-08
32078400	69.2148	102033000	6.98388	85.8952	2.88567e-05	1.96067e-05	2.02106e-07	2.45027e-08
23393800	72.9586	90933300	8.70302	81.7229	3.04957e-05	2.05812e-05	2.11165e-07	2.88112e-08
19166700	74.4942	80909500	9.28307	82.7876	3.1835e-05	2.13191e-05	2.19334e-07	3.1999e-08
22062200	73.8405	89049600	8.89556	82.1468	3.08643e-05	2.07706e-05	2.13564e-07	2.97093e-08
21647600	74.9487	95259800	9.81046	81.4424	2.93739e-05	1.96698e-05	2.02752e-07	2.93862e-08
25351700	71.3871	89672000	7.77778	85.3452	2.96885e-05	2.00372e-05	2.06819e-07	2.72084e-08
