# maestro2tex monte carlo -- test=dac_mc_loadreg samples=200
#@ donominal=no numruns=20 sampling=lds section=castalia_pm_25 seed=12345 temp=27 variations=all
#! vddac_noload			value(vddac_l 0)
#! vddac_full			value(vddac_l VAR(\"i_load_max\"))
#! dvddac_load		0.000133	(vddac_noload - vddac_full)
#! load_reg		3.0	(dvddac_load / VAR(\"i_load_max\"))
2.29549	2.18388	0.111604	1116.04
2.12507	2.01085	0.11422	1142.2
2.07144	1.97318	0.0982645	982.645
2.18316	2.05859	0.124567	1245.67
2.11877	2.00735	0.111429	1114.29
2.28349	2.17952	0.103967	1039.67
2.24803	2.13686	0.111163	1111.63
2.15922	2.03679	0.122427	1224.27
2.13753	2.02641	0.111124	1111.24
2.26841	2.14042	0.127989	1279.89
2.14022	2.02753	0.112687	1126.87
2.2485	2.15416	0.0943387	943.387
2.16703	2.04235	0.124681	1246.81
2.08749	1.98604	0.101454	1014.54
2.13494	2.01476	0.120183	1201.83
2.20406	2.09284	0.111224	1112.24
2.12884	2.02975	0.0990894	990.894
2.21644	2.086	0.130433	1304.33
2.22703	2.09895	0.128074	1280.74
2.11962	2.01406	0.10556	1055.6
2.14001	2.01757	0.122438	1224.38
2.10898	2.00259	0.106391	1063.91
2.212	2.11242	0.0995811	995.811
2.24181	2.12102	0.120787	1207.87
2.12862	2.01346	0.115162	1151.62
2.20787	2.09223	0.115645	1156.45
2.16074	2.04225	0.118485	1184.85
2.25252	2.14513	0.107389	1073.89
2.21539	2.09468	0.120716	1207.16
2.15713	2.02504	0.132096	1320.96
2.19398	2.07987	0.114111	1141.11
2.0224	1.91715	0.105251	1052.51
2.19043	2.08601	0.104414	1044.14
2.09901	1.9818	0.117206	1172.06
2.21004	2.09007	0.119971	1199.71
2.24659	2.14281	0.103781	1037.81
2.17224	2.07109	0.101155	1011.55
2.12773	2.01115	0.116573	1165.73
2.21205	2.09694	0.115111	1151.11
2.12969	2.00271	0.126983	1269.83
2.18631	2.06802	0.118287	1182.87
2.15125	2.05612	0.0951308	951.308
2.25181	2.14284	0.10897	1089.7
2.14778	2.02113	0.126653	1266.53
2.23248	2.11903	0.113447	1134.47
2.16249	2.04918	0.113306	1133.06
