# maestro2tex monte carlo -- test=ab_mc_unity samples=200
#@ donominal=no numruns=20 sampling=lds section=castalia_pm_25 seed=12345 temp=25 variations=all
#! ugf			cross(dB20(getData(\"loopGain\" ?result \"stb\")) 0 1 \"falling\")
#! pm	60.0		value(phase(getData(\"loopGain\" ?result \"stb\")) ugf)
#! fpc			cross(phase(getData(\"loopGain\" ?result \"stb\")) 0 1 \"falling\")
#! gm	6.0		(- value(dB20(getData(\"loopGain\" ?result \"stb\")) fpc))
#! aol_db	60.0		ymax(dB20(getData(\"loopGain\" ?result \"stb\")))
#! vn_rms		0.00122	rmsNoise(0.1 100000.0)
#! vn_lf			rmsNoise(0.1 10)
#! vn_1k			value(getData(\"out\" ?result \"noise\") 1000.0)
#! vn_floor			value(getData(\"out\" ?result \"noise\") 5000000.0)
22585900	74.0559	92761600	9.06466	82.9866	2.93672e-05	1.97448e-05	2.03521e-07	3.29991e-08
25260300	72.4369	94343000	8.23016	84.0065	2.91922e-05	1.97368e-05	2.0305e-07	3.15865e-08
16640100	75.7694	76602000	10.2052	83.0326	3.18444e-05	2.12613e-05	2.1809e-07	3.81248e-08
21722400	74.0036	90719800	9.41788	81.7393	2.8751e-05	1.92874e-05	1.98778e-07	3.28616e-08
31341000	69.7618	101654000	7.14935	84.7711	2.84101e-05	1.92937e-05	1.99219e-07	2.91757e-08
24889400	72.6027	93218500	8.22203	83.5769	2.93575e-05	1.983e-05	2.03942e-07	3.20451e-08
22145600	74.2166	92698400	9.33504	82.8971	2.83047e-05	1.89915e-05	1.95627e-07	3.23584e-08
28936800	71.6136	102886000	7.85032	84.1231	2.76185e-05	1.86858e-05	1.92717e-07	2.9453e-08
19935600	74.08	82771400	9.20023	83.5101	3.05389e-05	2.0485e-05	2.11068e-07	3.49535e-08
18896500	74.9479	82432200	9.78968	82.021	3.05974e-05	2.04891e-05	2.10764e-07	3.56239e-08
25387900	71.9053	91761300	7.96042	85.0386	3.13527e-05	2.12684e-05	2.18658e-07	3.30551e-08
20045700	74.7098	84297400	9.05945	83.0064	2.91457e-05	1.95193e-05	2.00942e-07	3.38295e-08
24484700	73.373	98126900	8.90607	81.9737	3.00642e-05	2.03684e-05	2.08255e-07	3.26627e-08
17451500	75.5843	79774200	10.1006	82.9357	3.01535e-05	2.0087e-05	2.07071e-07	3.61458e-08
22517500	74.0795	92160100	9.00549	83.6037	2.99886e-05	2.02105e-05	2.07972e-07	3.32656e-08
19871800	75.0961	86965900	9.61625	83.5232	2.96486e-05	1.98719e-05	2.04142e-07	3.4432e-08
23216200	73.5236	92621900	8.86408	82.7071	3.03531e-05	2.05041e-05	2.10592e-07	3.32594e-08
27659900	72.3163	102428000	7.98851	84.6853	2.90444e-05	1.96714e-05	2.0312e-07	3.05606e-08
23066800	73.1161	89716600	8.57374	83.432	2.88115e-05	1.93656e-05	1.99915e-07	3.229e-08
20949700	73.362	82039100	8.66594	83.955	3.01565e-05	2.02797e-05	2.08395e-07	3.41573e-08
20498600	75.0247	90490800	9.83933	80.625	3.09685e-05	2.08156e-05	2.14161e-07	3.5074e-08
18778900	75.9119	86821700	10.0004	81.6664	3.1116e-05	2.08814e-05	2.14745e-07	3.57026e-08
26042000	72.6323	97857700	8.20976	84.2537	2.98458e-05	2.02024e-05	2.07877e-07	3.19586e-08
21904400	73.8619	89060500	9.00377	83.9477	3.01141e-05	2.02907e-05	2.08687e-07	3.35185e-08
34244300	70.5601	116674000	7.60247	82.3241	2.76467e-05	1.88242e-05	1.93917e-07	2.796e-08
24590100	72.9735	93887800	8.33964	83.1263	3.07952e-05	2.08402e-05	2.14566e-07	3.29725e-08
20150100	73.7818	81737000	8.99937	84.1426	2.96643e-05	1.98813e-05	2.04607e-07	3.42822e-08
23298600	73.5849	93729300	8.97192	81.4042	2.86941e-05	1.93263e-05	1.98439e-07	3.22037e-08
19040900	75.0563	82645000	9.4847	84.0578	3.14461e-05	2.11215e-05	2.16925e-07	3.59954e-08
19179800	75.1002	83911300	9.48423	83.3773	3.05264e-05	2.04308e-05	2.10644e-07	3.54359e-08
28870300	71.2222	101457000	7.79231	83.8674	2.78791e-05	1.88777e-05	1.94485e-07	2.96363e-08
22664200	73.4168	89582400	8.62492	84.8173	2.95067e-05	1.98916e-05	2.04794e-07	3.26019e-08
23589400	73.2492	93173800	8.91776	82.1329	3.02605e-05	2.04622e-05	2.09711e-07	3.31256e-08
21215300	74.5389	90968600	9.6426	80.437	2.92695e-05	1.96622e-05	2.01831e-07	3.3524e-08
18210600	74.9606	79688400	9.52772	82.7617	3.02967e-05	2.02567e-05	2.08304e-07	3.56823e-08
26420500	71.2874	92116100	7.57128	85.5529	2.95875e-05	2.00349e-05	2.0656e-07	3.13639e-08
21444200	74.4588	90673500	9.38014	83.0768	3.01714e-05	2.02856e-05	2.08923e-07	3.39888e-08
21112000	74.1874	86801200	8.9839	84.5077	3.01851e-05	2.0324e-05	2.08855e-07	3.38726e-08
17266900	75.7084	79709800	10.1405	82.1074	3.08405e-05	2.05283e-05	2.11729e-07	3.71098e-08
19904300	74.9259	84405900	9.1125	84.2598	3.18171e-05	2.13997e-05	2.20604e-07	3.56415e-08
26653600	72.8053	102458000	8.58762	82.0401	2.95007e-05	1.99782e-05	2.05532e-07	3.14847e-08
19943100	74.7082	85429200	9.3565	82.107	3.03126e-05	2.03638e-05	2.09216e-07	3.46168e-08
23709700	73.0027	91625100	8.53355	83.8838	2.82393e-05	1.90013e-05	1.95557e-07	3.16968e-08
27391500	71.7824	98040700	7.81291	84.5695	2.9308e-05	1.98597e-05	2.04527e-07	3.10008e-08
22626600	73.5779	90727800	9.059	82.1747	2.85387e-05	1.91904e-05	1.97475e-07	3.22037e-08
23085200	73.2236	91291100	9.01526	83.1091	2.7736e-05	1.86018e-05	1.91949e-07	3.16411e-08
22251300	74.4162	93277000	9.0886	83.4973	3.02649e-05	2.04115e-05	2.09711e-07	3.35529e-08
31181300	69.8312	101847000	7.16976	86.5704	2.76813e-05	1.87976e-05	1.93649e-07	2.86961e-08
20339400	74.7475	86761800	9.2081	83.5652	3.06263e-05	2.05972e-05	2.1176e-07	3.46179e-08
21541000	74.0204	87189000	8.82128	84.2219	2.96701e-05	1.99281e-05	2.05685e-07	3.34564e-08
22764200	73.8306	92887400	9.13652	81.35	3.03915e-05	2.05165e-05	2.1027e-07	3.37105e-08
17309000	75.5793	78860600	10.3191	81.7126	2.92752e-05	1.94429e-05	2.00568e-07	3.57157e-08
24432800	72.7769	94241000	8.65715	81.4996	2.88244e-05	1.94325e-05	1.99718e-07	3.2018e-08
31153900	70.6446	106146000	7.60324	84.7117	2.86718e-05	1.94951e-05	2.00463e-07	2.95858e-08
19785800	74.4571	83517900	9.20012	82.1453	3.04275e-05	2.04487e-05	2.09784e-07	3.48046e-08
25627800	72.1562	94876700	8.3093	82.2527	2.85516e-05	1.92834e-05	1.98407e-07	3.11487e-08
18985200	75.6283	84961700	9.53231	84.8119	3.17527e-05	2.13191e-05	2.19441e-07	3.62064e-08
20225000	75.0624	89050000	9.7252	81.6237	3.05692e-05	2.05174e-05	2.11426e-07	3.48259e-08
32473900	69.3828	103525000	6.93495	86.5555	2.81599e-05	1.91439e-05	1.97514e-07	2.87264e-08
23561700	73.1906	92306000	8.70654	82.2865	2.97785e-05	2.0113e-05	2.06514e-07	3.27e-08
19271400	74.6989	81960700	9.29699	83.3231	3.10742e-05	2.08273e-05	2.1444e-07	3.58505e-08
22067400	74.1017	89988000	8.93802	82.6745	3.01401e-05	2.02942e-05	2.08836e-07	3.36682e-08
21778200	75.12	96520400	9.83982	82.0458	2.8652e-05	1.92024e-05	1.98095e-07	3.28815e-08
25636200	71.5407	90906800	7.75239	85.9358	2.89297e-05	1.95382e-05	2.01844e-07	3.11346e-08
29031500	71.7257	103702000	7.88082	84.3837	2.93428e-05	1.99495e-05	2.04906e-07	3.04315e-08
23241700	74.0338	93684200	8.65223	84.6482	3.01126e-05	2.031e-05	2.0941e-07	3.29808e-08
19404200	74.7143	84693300	9.8895	82.8379	2.97254e-05	1.98948e-05	2.04465e-07	3.48243e-08
23909800	73.505	94007000	8.63457	83.8366	2.93225e-05	1.97444e-05	2.04282e-07	3.21705e-08
21597700	73.5886	87051000	8.96085	84.0867	2.97874e-05	2.00307e-05	2.06032e-07	3.36506e-08
24943600	72.3805	93076500	8.29145	82.1401	2.79488e-05	1.88326e-05	1.93692e-07	3.10961e-08
15382700	76.3408	74146700	10.4176	81.15	3.32771e-05	2.22304e-05	2.27473e-07	3.99571e-08
22327800	73.5343	89382800	8.78717	82.7047	2.97255e-05	1.99901e-05	2.05954e-07	3.33946e-08
24666400	72.8562	93805200	8.35884	83.6692	2.86607e-05	1.93336e-05	1.99069e-07	3.14967e-08
28372400	72.1941	105714000	8.29454	83.703	2.90411e-05	1.97212e-05	2.02302e-07	3.05808e-08
18819800	74.9911	82319900	9.7294	82.1424	3.09653e-05	2.0739e-05	2.13462e-07	3.59466e-08
26401700	71.728	94382600	7.94498	85.018	3.08033e-05	2.09582e-05	2.14624e-07	3.20865e-08
19613500	75.0059	85520100	9.62953	82.3747	3.04052e-05	2.0392e-05	2.09624e-07	3.50833e-08
18794100	74.8804	81630100	9.58905	83.2663	3.02079e-05	2.01886e-05	2.08201e-07	3.53918e-08
24296700	73.6066	96681800	8.71346	82.7637	2.90047e-05	1.95537e-05	2.01232e-07	3.2084e-08
19577400	74.5157	83389100	9.42448	82.1293	2.91022e-05	1.94688e-05	2.00223e-07	3.41363e-08
22848700	73.3197	90271500	8.93483	83.1011	2.90832e-05	1.95554e-05	2.01141e-07	3.28773e-08
20575500	74.6644	88861000	9.69242	82.4012	2.99584e-05	2.0101e-05	2.06865e-07	3.43451e-08
28559100	71.0388	98544600	7.54118	84.6609	2.90462e-05	1.97138e-05	2.02995e-07	3.03101e-08
19607400	74.4315	82944900	9.43972	81.6345	3.03423e-05	2.03293e-05	2.09094e-07	3.52059e-08
23555600	74.0017	95379800	8.69056	84.2844	2.94343e-05	1.98609e-05	2.04837e-07	3.20977e-08
23258100	74.414	97387000	9.1645	82.7899	3.05535e-05	2.06323e-05	2.12453e-07	3.32858e-08
22824600	73.0377	88828900	8.67953	83.1475	2.95943e-05	1.99389e-05	2.0484e-07	3.30768e-08
23202500	72.7547	89247200	8.57573	82.1054	2.89888e-05	1.95151e-05	2.00747e-07	3.24679e-08
16042200	76.3563	76265500	10.2537	82.2773	3.15908e-05	2.10076e-05	2.16443e-07	3.83543e-08
26138200	72.8717	99872700	8.31862	83.5797	2.82887e-05	1.91002e-05	1.97043e-07	3.06596e-08
24278100	73.8521	98162100	9.05985	82.1755	3.02185e-05	2.04413e-05	2.09744e-07	3.28517e-08
23425600	73.0035	90060800	8.47679	84.0449	2.88227e-05	1.94176e-05	1.99593e-07	3.2178e-08
