# maestro2tex monte carlo -- test=dac_mc_zout samples=200
#@ donominal=no numruns=20 sampling=lds section=castalia_pm_25 seed=12345 temp=27 variations=all
#! zout_lf			value(zout_wave 1)
#! zout_max		10.0	ymax(zout_wave)
#! f_zout_peak			xmax(zout_wave)
#! zout_1k			value(zout_wave 1000)
#! zout_100k			value(zout_wave 100000)
917.179	3619.93	100000000	917.179	917.006
911.545	3461.94	100000000	911.545	911.271
953.584	3793.05	89125100	953.584	953.728
924.292	3572.02	100000000	924.292	924.004
805.224	3031.96	112202000	805.224	804.973
878.668	3180.53	100000000	878.668	878.436
954.174	3763.54	89125100	954.174	953.959
900.289	3375.62	100000000	900.289	900.016
898.274	3419.09	100000000	898.274	897.977
960.181	3655.72	100000000	960.181	959.897
883.348	3444.26	100000000	883.348	883.116
921.212	3556.48	89125100	921.212	921.304
876.223	3414.31	100000000	876.223	875.974
802.023	2370.36	112202000	802.023	801.824
895.845	3588.61	100000000	895.845	895.608
933.772	3712.83	89125100	933.772	933.928
885.905	3371.4	100000000	885.905	885.649
834.644	3262.89	112202000	834.644	834.416
954.666	3538.44	89125100	954.666	954.336
854.265	3160.41	100000000	854.265	854.044
876.943	3389.82	100000000	876.943	876.667
900.151	3397.1	100000000	900.151	899.955
874.699	3215.07	100000000	874.699	874.473
901.775	3542.23	100000000	901.775	901.522
