# maestro2tex monte carlo -- test=dac_mc_wpsu samples=200
#@ donominal=no numruns=20 sampling=lds section=castalia_pm_25 seed=12345 temp=25 variations=all
#! v_zs			value(vout 0)
#! v_fs			value(vout 4095)
#! lsb			((v_fs - v_zs) / 4095)
#! inl_min			ymin(inl_wave)
#! inl_lsb			ymax(abs(inl_wave))
#! dnl_max			ymax(dnl_wave)
#! dnl_min	-1.0		ymin(dnl_wave)
#! dnl_lsb			ymax(abs(dnl_wave))
#! n_zs			value(vout_n 0)
#! n_fs			value(vout_n 4095)
#! lsb_n			((n_fs - n_zs) / 4095)
#! inl_n_max			ymax(inl_n_wave)
#! inl_n_min			ymin(inl_n_wave)
#! inl_n_lsb		1.0	ymax(abs(inl_n_wave))
#! dnl_n_max			ymax(dnl_n_wave)
#! dnl_n_min	-1.0		ymin(dnl_n_wave)
#! dnl_n_lsb		0.75	ymax(abs(dnl_n_wave))
#! dnl_n_msb			value(dnl_n_wave 2048)
#! voff_dac			v_zs
#! vfs_dac			v_fs
#! voff_lsb			(n_zs / lsb_n)
#! gain_err			(((n_fs - n_zs) / (4095.0 / 4096.0)) - 1)
#! vddac_max			ymax(vddac_c)
#! vddac_min			ymin(vddac_c)
#! vddac_pp		0.000133	(vddac_max - vddac_min)
#! vddac_droop			(value(vddac_c 0) - vddac_min)
#! code_vdac_min			xmin(vddac_c)
#! inl_from_ref			ymax(abs(vref_err_lsb))
4.48784e-05	2.20697	0.000538932	-38.1483	38.1483	9.44258	-11.5232	11.5232	2.0321e-05	0.999731	0.00024413	0.352178	-0.827669	0.827669	0.092578	-0.812421	0.812421	-0.812421	4.48784e-05	2.20697	0.0832386	-4.51139e-05	2.20847	2.18054	0.0279325	0.0279325	1365	39.4722
3.49494e-05	2.10374	0.000513724	-35.8763	35.8763	8.5139	-10.4823	10.4823	1.66056e-05	0.999735	0.000244131	1.74264	-2.12357	2.12357	0.130252	-3.8662	3.8662	-3.8662	3.49494e-05	2.10374	0.068019	-3.74955e-05	2.10468	2.08062	0.0240642	0.0240642	1365	35.6312
3.80613e-05	2.14006	0.000522595	-35.4634	35.4634	8.08144	-10.2243	10.2243	1.77854e-05	0.999735	0.000244131	1.08441	-1.43247	1.43247	2.41802	-0.543677	2.41802	2.41802	3.80613e-05	2.14006	0.0728517	-3.8903e-05	2.14063	2.11622	0.0244095	0.0238144	1365	34.4285
5.51025e-05	2.29217	0.000559735	-38.2247	38.2247	9.45333	-11.6294	11.6294	2.402e-05	0.999728	0.000244128	0.309639	-0.606438	0.606438	0.557106	-0.0775004	0.557106	0.557106	5.51025e-05	2.29217	0.0983911	-5.21027e-05	2.29402	2.26445	0.0295721	0.0295721	1365	40.1992
3.65694e-05	2.12314	0.000518463	-35.6232	35.6232	8.2783	-10.3084	10.3084	1.72216e-05	0.999735	0.000244131	0.663522	-1.0559	1.0559	0.356783	-1.48934	1.48934	0.356783	3.65694e-05	2.12314	0.0705426	-3.84155e-05	2.12371	2.09961	0.0240929	0.0238414	1365	34.829
4.93633e-05	2.2472	0.000548754	-36.917	36.917	8.87715	-11.0516	11.0516	2.19574e-05	0.99973	0.000244129	0.575733	-0.924429	0.924429	0.538717	-0.940116	0.940116	0.538717	4.93633e-05	2.2472	0.089942	-4.7986e-05	2.24813	2.22086	0.0272753	0.0272753	1365	37.7035
3.48337e-05	2.10379	0.000513739	-29.2138	29.2138	6.4281	-8.24058	8.24058	1.65614e-05	0.999737	0.000244132	0.404624	-0.751684	0.751684	0.929642	-0.0469484	0.929642	0.929642	3.48337e-05	2.10379	0.0678379	-3.56074e-05	2.10435	2.08463	0.019714	0.018671	1365	27.3697
4.607e-05	2.21893	0.000541852	-37.8428	37.8428	8.9847	-11.263	11.263	2.07581e-05	0.999731	0.000244129	1.28982	-1.54366	1.54366	1.58964	-1.71111	1.71111	0.759902	4.607e-05	2.21893	0.085029	-4.57599e-05	2.21953	2.19198	0.0275441	0.0273972	1365	38.2515
3.80043e-05	2.13816	0.000522131	-38.2547	38.2547	9.21311	-11.2919	11.2919	1.77639e-05	0.999735	0.000244131	0.724237	-1.069	1.069	0.222144	-1.4293	1.4293	-1.4293	3.80043e-05	2.13816	0.0727637	-3.88606e-05	2.13942	2.113	0.0264196	0.0264196	1365	38.5311
3.99662e-05	2.16054	0.000527595	-34.2453	34.2453	7.62999	-9.6698	9.6698	1.85003e-05	0.999733	0.00024413	2.01178	-2.36996	2.36996	0.0544655	-4.21141	4.21141	-4.21141	3.99662e-05	2.16054	0.0757803	-4.1505e-05	2.16112	2.13762	0.0234981	0.0226828	1365	32.4332
