# maestro2tex monte carlo -- test=px_mc_g35k samples=200
#@ donominal=no numruns=13 sampling=lds section=castalia_pm_25 seed=12345 temp=37 variations=mismatch
#! vout_zero			value(VS(\"/V_OUT\") 0)
#! i_zero			((value(VS(\"/V_OUT\") 0) - VAR(\"V_CM\")) / VAR(\"rf\"))
#! i_zero_lsb	-1.0	1.0	((value(VS(\"/V_OUT\") 0) - VAR(\"V_CM\")) / 0.002441)
#! re_zero			(value(VS(\"/RE\") 0) - VAR(\"v_ref\"))
1.242	-2.2848e-07	-3.27603	-0.00456162
1.25458	1.308e-07	1.87547	-0.0042969
1.23584	-4.04431e-07	-5.79889	0.00121036
1.24941	-1.67648e-08	-0.24038	-0.00134002
1.22729	-6.48786e-07	-9.30254	0.00661458
1.24662	-9.66016e-08	-1.38511	0.002338
1.27693	7.69409e-07	11.0321	-0.00253388
1.30663	1.61791e-06	23.1983	-0.0186229
1.25477	1.3639e-07	1.95561	-0.00166064
1.21114	-1.11042e-06	-15.9217	0.00247699
1.23807	-3.4085e-07	-4.88724	0.00530204
1.21197	-1.08668e-06	-15.5813	0.003856
1.27216	6.33282e-07	9.08024	-0.0028958
1.25184	5.26127e-08	0.754382	-0.000286076
1.23891	-3.16904e-07	-4.5439	-0.000255406
1.26167	3.33528e-07	4.78225	-0.00299256
1.25173	4.94519e-08	0.709061	0.00173355
1.21633	-9.62041e-07	-13.7941	-0.00132862
1.28816	1.09031e-06	15.6333	0.00302305
1.2247	-7.22863e-07	-10.3647	0.00237216
1.28553	1.01527e-06	14.5573	-0.0105235
1.23207	-5.12186e-07	-7.34392	0.00838607
1.23731	-3.62684e-07	-5.20031	-0.000141853
1.22919	-5.94551e-07	-8.52491	-0.00213759
1.2315	-5.28649e-07	-7.57997	-0.00494551
1.20834	-1.19024e-06	-17.0662	0.0164574
1.27864	8.18209e-07	11.7318	-0.00985596
1.21174	-1.09301e-06	-15.672	0.00693144
1.27617	7.47585e-07	10.7192	-0.00511012
1.25385	1.1013e-07	1.57909	0.00271201
1.27521	7.2021e-07	10.3266	-0.00277516
1.24882	-3.36584e-08	-0.482607	0.00147531
1.26737	4.96413e-07	7.11776	0.00271035
1.28184	9.09722e-07	13.0439	-0.0157001
1.28953	1.12929e-06	16.1922	0.00502798
1.24186	-2.32649e-07	-3.33582	-0.000101222
1.27375	6.78624e-07	9.73038	-0.00574234
1.20644	-1.24446e-06	-17.8435	0.00856418
1.23291	-4.88359e-07	-7.00228	-0.00538112
1.25511	1.46008e-07	2.09352	-0.00218114
1.2669	4.82755e-07	6.92193	0.00296226
1.21384	-1.03315e-06	-14.8137	0.00138642
1.25381	1.08889e-07	1.56129	0.00271271
1.23204	-5.13204e-07	-7.35852	-0.00284765
1.26902	5.43392e-07	7.79136	-0.00183045
1.24982	-5.13056e-09	-0.0735639	-0.00137017
1.26036	2.95891e-07	4.24259	0.00269127
1.21122	-1.10812e-06	-15.8887	0.0078183
1.27876	8.21683e-07	11.7816	-0.00592748
1.26198	3.42172e-07	4.9062	-0.000733999
1.21361	-1.03971e-06	-14.9078	0.00242344
1.24798	-5.76253e-08	-0.826254	0.00152817
1.19354	-1.61316e-06	-23.1301	0.000212479
1.22625	-6.78711e-07	-9.73162	0.00337637
1.33163	2.33241e-06	33.4431	-0.00986574
1.21496	-1.00127e-06	-14.3565	0.00267455
1.22681	-6.62528e-07	-9.49958	0.0095215
1.28338	9.53628e-07	13.6735	-0.00819567
1.25075	2.13971e-08	0.3068	0.00138488
1.24308	-1.97575e-07	-2.8329	0.000844412
1.35213	2.91802e-06	41.8397	-0.0160962
1.17228	-2.22065e-06	-31.8405	0.00691716
1.31037	1.72475e-06	24.7301	-0.0107227
1.1931	-1.62561e-06	-23.3086	0.00775218
1.25442	1.26399e-07	1.81236	0.00146182
1.27361	6.74473e-07	9.67085	-0.00606245
1.21344	-1.04469e-06	-14.9792	0.00866246
1.24818	-5.18877e-08	-0.743986	-0.00413435
1.23854	-3.2755e-07	-4.69654	0.00357569
1.22759	-6.40252e-07	-9.18018	-0.000926052
1.28948	1.12799e-06	16.1736	-0.00401971
1.23386	-4.61124e-07	-6.61178	0.00196867
1.25563	1.60905e-07	2.30711	-0.00331719
1.24481	-1.48276e-07	-2.12604	0.00349258
1.29902	1.40048e-06	20.0807	-0.0132218
1.29423	1.26377e-06	18.1204	-0.0106019
1.23685	-3.75831e-07	-5.38881	0.00404432
1.2147	-1.00849e-06	-14.46	-0.00908967
1.23434	-4.47429e-07	-6.41541	0.00443959
1.22879	-6.05874e-07	-8.68726	0.00123181
1.26398	3.99328e-07	5.72572	-0.00615676
1.20972	-1.15094e-06	-16.5027	0.00384139
1.28349	9.56793e-07	13.7189	0.000763071
1.26167	3.3346e-07	4.78127	-0.00557123
1.25579	1.65489e-07	2.37285	0.00546986
1.23987	-2.89549e-07	-4.15166	-0.00757964
1.2315	-5.28657e-07	-7.58009	0.000818669
1.2377	-3.51394e-07	-5.03842	0.00187157
1.24195	-2.30002e-07	-3.29786	-0.00638485
1.19855	-1.46987e-06	-21.0756	0.0145861
1.28725	1.06422e-06	15.2592	-0.00113854
1.22919	-5.94552e-07	-8.52491	0.00232548
1.27783	7.95052e-07	11.3998	-0.00709299
1.27784	7.95516e-07	11.4064	-0.00982669
1.27347	6.70544e-07	9.61451	0.00137128
1.24947	-1.50805e-08	-0.21623	0.00122482
1.2325	-5.00087e-07	-7.17043	-0.00253992
1.24989	-3.02335e-09	-0.04335	-0.00452403
1.2823	9.22992e-07	13.2342	-0.00682369
1.20382	-1.31935e-06	-18.9174	0.00332905
1.23089	-5.45971e-07	-7.82834	0.0103719
1.29041	1.15469e-06	16.5564	-0.0099744
1.22244	-7.87525e-07	-11.2918	0.00176526
1.2757	7.34369e-07	10.5297	-0.00335416
1.21525	-9.92802e-07	-14.2352	0.0130941
1.28676	1.05031e-06	15.0598	-0.00718073
1.27431	6.94635e-07	9.95994	-0.00431225
1.24725	-7.8644e-08	-1.12763	0.00035808
1.22653	-6.70561e-07	-9.61476	0.00485022
1.20124	-1.39312e-06	-19.9751	0.001364
1.27642	7.54843e-07	10.8232	-0.00282429
1.21233	-1.0762e-06	-15.431	0.00113899
1.22759	-6.40249e-07	-9.18014	-0.000952826
1.2597	2.77199e-07	3.97458	-0.0010733
1.20563	-1.26764e-06	-18.176	0.0042583
1.25088	2.51689e-08	0.360882	-0.00490383
1.24461	-1.54071e-07	-2.20914	-0.000212704
1.28875	1.10712e-06	15.8744	0.000460943
1.27685	7.6708e-07	10.9987	-0.0017248
1.23392	-4.59526e-07	-6.58886	0.00494869
1.25465	1.32749e-07	1.90341	-0.0064839
1.25539	1.53863e-07	2.20615	0.00236345
1.26432	4.09061e-07	5.86528	0.00257578
1.249	-2.8667e-08	-0.411039	-0.00293022
1.29857	1.38783e-06	19.8993	-0.00382091
1.22692	-6.59459e-07	-9.45558	-0.00233935
1.23721	-3.65436e-07	-5.23976	0.00457289
1.28026	8.64598e-07	12.3969	-0.00534072
1.24338	-1.89171e-07	-2.71241	-0.00788958
