# maestro2tex monte carlo -- test=px_mc_g560k samples=200
#@ donominal=no numruns=13 sampling=lds section=castalia_pm_25 seed=12345 temp=37 variations=mismatch
#! vout_zero			value(VS(\"/V_OUT\") 0)
#! i_zero			((value(VS(\"/V_OUT\") 0) - VAR(\"V_CM\")) / VAR(\"rf\"))
#! i_zero_lsb	-1.0	1.0	((value(VS(\"/V_OUT\") 0) - VAR(\"V_CM\")) / 0.002441)
#! re_zero			(value(VS(\"/RE\") 0) - VAR(\"v_ref\"))
1.20296	-8.39972e-08	-19.2702	-0.00456162
1.35534	1.88103e-07	43.1536	-0.0042969
1.06109	-3.37337e-07	-77.3898	0.00121036
1.25798	1.42476e-08	3.26861	-0.00134002
0.894178	-6.35396e-07	-145.769	0.00661459
1.18156	-1.22206e-07	-28.0357	0.002338
1.61191	6.46273e-07	148.264	-0.00253389
2.16254	1.62953e-06	373.837	-0.0186229
1.32796	1.39211e-07	31.9371	-0.00166064
0.741228	-9.08522e-07	-208.428	0.00247699
1.04235	-3.70808e-07	-85.0686	0.00530205
0.735535	-9.18688e-07	-210.76	0.003856
1.55716	5.48493e-07	125.832	-0.0028958
1.27604	4.6503e-08	10.6684	-0.000286076
1.11577	-2.39698e-07	-54.9901	-0.000255404
1.42843	3.18628e-07	73.0979	-0.00299257
1.2517	3.03522e-09	0.696323	0.00173355
0.848835	-7.16366e-07	-164.344	-0.00132862
1.68757	7.81367e-07	179.257	0.00302305
0.910144	-6.06886e-07	-139.228	0.00237217
1.80933	9.98802e-07	229.139	-0.0105235
0.932945	-5.6617e-07	-129.888	0.00838607
1.09459	-2.77522e-07	-63.6675	-0.000141851
1.01705	-4.15989e-07	-95.4338	-0.00213759
1.07735	-3.08302e-07	-70.7289	-0.00494551
0.547895	-1.25376e-06	-287.63	0.0164574
1.71641	8.32882e-07	191.075	-0.00985596
0.698107	-9.85523e-07	-226.093	0.00693144
1.63195	6.82056e-07	156.473	-0.00511013
1.26685	3.00924e-08	6.90362	0.00271201
1.59329	6.13011e-07	140.633	-0.00277516
1.21866	-5.59636e-08	-12.8388	0.00147531
1.43412	3.2879e-07	75.4291	0.00271035
1.82253	1.02238e-06	234.549	-0.0157001
1.68153	7.70587e-07	176.783	0.00502798
1.15044	-1.77792e-07	-40.7879	-0.000101221
1.60898	6.41032e-07	147.062	-0.00574234
0.613927	-1.13585e-06	-260.579	0.00856419
1.09973	-2.68348e-07	-61.5628	-0.00538112
1.33802	1.57183e-07	36.0601	-0.00218114
1.42537	3.13155e-07	71.8423	0.00296226
0.786918	-8.26932e-07	-189.71	0.00138642
1.2663	2.91029e-08	6.67662	0.00271271
1.06007	-3.39158e-07	-77.8078	-0.00284765
1.50606	4.57254e-07	104.901	-0.00183045
1.26335	2.38376e-08	5.46868	-0.00137017
1.34749	1.74097e-07	39.9404	0.00269127
