# maestro2tex monte carlo -- test=rp_mc samples=200
#@ donominal=no numruns=200 sampling=lds section=castalia_pm_25 seed=12345 temp=25 variations=mismatch
#! r_mc_0			value(r_mc 0)
#! r_mc_64			value(r_mc 64)
#! r_mc_63			value(r_mc 63)
#! seam_63_64			(r_mc_64 - r_mc_63)
#! r_mc_319			value(r_mc 319)
19676.5	404227	396057	8169.73	1932170
19580.1	403469	396382	7086.92	1931510
19755.7	404044	396476	7567.49	1932170
19704.6	403581	396704	6877.69	1931510
19510.9	403800	396738	7061.66	1932600
19668.3	403969	396657	7312.2	1933140
19617.2	404102	396077	8025.13	1931740
19716.5	403814	396764	7050.15	1932050
19683.6	404663	396058	8604.71	1932710
19677.9	403603	396973	6629.93	1931660
19631.7	404073	396418	7654.87	1931980
19677.8	404240	396523	7716.53	1933200
19581.7	403599	395588	8010.15	1931340
19631.1	403610	396231	7378.91	1932010
19556.8	403986	396732	7254.03	1931320
19704.7	403831	396889	6941.43	1932160
19628.6	403489	396603	6885.67	1931480
19607.2	404332	395891	8441.57	1932540
19647.8	404386	396377	8008.44	1932060
19710	404075	396704	7371.67	1932190
19477.2	403423	396167	7256.56	1932210
19731.4	404437	396881	7556.25	1932840
19561.5	403951	395916	8035.05	1931750
19695.3	404296	395661	8634.77	1931610
19707	403876	396975	6900.69	1933000
19748.1	404054	396849	7205.27	1932530
19680.1	404063	396294	7768.61	1932990
19688.9	404157	396311	7846.11	1932680
19621	403862	396536	7326.18	1932520
19587.2	402929	396880	6049.49	1931580
19659.3	403993	396348	7644.88	1931880
19650.3	403980	396270	7710.36	1931570
19571.6	403612	397090	6522.43	1931530
19625.4	403659	396039	7620.23	1932410
19679.2	403968	396508	7459.57	1932180
19662.8	404020	396987	7032.78	1932330
19612.6	404113	396416	7696.88	1932380
19613.9	403525	396115	7410.4	1931740
19701.5	403609	396163	7446.21	1931190
19700.6	403970	395890	8080.63	1930610
19627.8	403955	396679	7276.12	1933690
19633.9	403561	396671	6889.98	1932640
19603.1	404281	396905	7376.02	1932550
19672.9	403880	395977	7903.02	1931860
19616.4	403616	396430	7186.81	1931710
19640.8	403377	396222	7154.12	1930790
19720.9	404136	396898	7238.1	1933490
19627.3	403568	396367	7200.93	1931900
19686.4	403948	396479	7468.53	1932650
19575.3	403776	395693	8083.07	1931000
19658.6	404374	396132	8241.41	1931780
19738.7	404391	396961	7430.98	1933400
19544.6	404265	396151	8113.96	1932430
19587.2	403716	396599	7117.42	1932060
19761.1	403421	396705	6716.07	1932250
19591.2	403878	395966	7912.05	1932020
19636.8	403643	396741	6902.69	1932450
19524.3	403928	396660	7267.09	1931650
19743.3	404451	396329	8122.68	1932410
19579.5	403269	396677	6591.93	1932220
19664.3	404325	396477	7847.37	1933220
19705.7	403817	396436	7381.64	1931450
19636.5	404130	396482	7647.94	1932320
19818.6	403977	396356	7621.55	1931220
19738	403857	396634	7223.17	1932370
19672.3	403659	395819	7840.63	1931420
19615.7	404373	397261	7112.06	1933050
