# maestro2tex monte carlo -- test=mc_cell samples=200
#@ donominal=no numruns=40 sampling=lds section=castalia_pm_25 seed=12345 temp=37 variations=all
#! ugf			cross(dB20(getData(\"loopGain\" ?result \"stb\")) 0 1 \"falling\")
#! pm	60.0		value(phase(getData(\"loopGain\" ?result \"stb\")) ugf)
#! fpc			cross(phase(getData(\"loopGain\" ?result \"stb\")) 0 1 \"falling\")
#! gm	10.0		(- value(dB20(getData(\"loopGain\" ?result \"stb\")) fpc))
#! aol_db			ymax(dB20(getData(\"loopGain\" ?result \"stb\")))
#! i_tot			abs(IDC(\"/POWER/SRC_VDD25/PLUS\"))
#! i_src_max			ymax(icell)
#! i_sink_max			abs(ymin(icell))
#! ce_hi			ymax(VS(\"/CE\"))
#! ce_lo			ymin(VS(\"/CE\"))
#! head_hi			(VAR(\"VDD25\") - ce_hi)
#! head_lo			ce_lo
#! re_err_0			value(re_err VAR(\"V_CM\"))
#! re_err_p10			value(re_err cross(icell 1e-05 1 \"rising\"))
#! rail_hi			(VAR(\"VDD25\") - ymax(VS(\"/CE\")))
#! rail_lo			ymin(VS(\"/CE\"))
47.5073	123.757	24949800	30.7859	9.62133	6.44933e-05	2.70202e-05	3.19484e-05	1.57424	0.866619	0.925757	0.866619	-0.00632105	-0.0469254	0.925757	0.866619
42.8946	124.178	23944100	31.7878	8.88939	5.93794e-05	2.61917e-05	2.75144e-05	1.5643	0.919828	0.935699	0.919828	-0.000555879	-0.042144	0.935699	0.919828
35.1705	125.73	21719500	32.5822	7.50267	5.00653e-05	2.1455e-05	2.30115e-05	1.50746	0.973862	0.992541	0.973862	0.00111056	-0.0484338	0.992541	0.973862
38.9551	124.808	23039600	32.1778	8.21027	5.38986e-05	2.21447e-05	2.60096e-05	1.51574	0.937885	0.984263	0.937885	-0.00597241	-0.0548812	0.984263	0.937885
32.1229	126.788	20838800	32.9739	6.88654	4.59024e-05	2.02042e-05	2.10789e-05	1.49245	0.997053	1.00755	0.997053	-0.00056316	-0.0547881	1.00755	0.997053
41.6753	124.346	23977000	31.7595	8.68416	5.99138e-05	2.65292e-05	2.59316e-05	1.56835	0.93882	0.931649	0.93882	0.00533712	-0.0345817	0.931649	0.93882
37.6932	125.103	22492800	31.9876	7.97629	5.4365e-05	2.29981e-05	2.44577e-05	1.52598	0.956508	0.974023	0.956508	-0.000966655	-0.0480724	0.974023	0.956508
34.6044	125.925	21608100	32.2558	7.38882	5.06934e-05	2.21053e-05	2.27692e-05	1.51526	0.97677	0.984737	0.97677	0.00362033	-0.0447875	0.984737	0.97677
45.1972	123.898	24407000	31.253	9.2694	6.17715e-05	2.62488e-05	2.9845e-05	1.56499	0.89186	0.935015	0.89186	-0.00568141	-0.0476882	0.935015	0.89186
36.1103	125.475	22084200	32.7371	7.68197	5.10194e-05	2.17601e-05	2.30838e-05	1.51112	0.972994	0.988879	0.972994	-0.00148976	-0.0509411	0.988879	0.972994
