# x y  (written by maestro2tex)
0.001 -0.0002489317287
0.001258925412 -0.0003133864791
0.001584893192 -0.0003945302022
0.001995262315 -0.0004966840973
0.002511886432 -0.0006252882317
0.00316227766 -0.0007871912445
0.003981071706 -0.0009910150616
0.005011872336 -0.001247614045
0.006309573445 -0.001570653025
0.007943282347 -0.001977335005
0.01 -0.002489317285
0.01258925412 -0.003133864788
0.01584893192 -0.003945302016
0.01995262315 -0.00496684096
0.02511886432 -0.006252882292
0.0316227766 -0.007871912396
0.03981071706 -0.009910150519
0.05011872336 -0.01247614025
0.06309573445 -0.01570652986
0.07943282347 -0.01977334928
0.1 -0.0248931713
0.1258925412 -0.03133864478
0.1584893192 -0.03945301399
0.1995262315 -0.04966839729
0.2511886432 -0.06252879835
0.316227766 -0.07871907494
0.3981071706 -0.09910140737
0.5011872336 -0.1247612073
0.6309573445 -0.1570649091
0.7943282347 -0.1977327158
1 -0.2489301627
1.258925412 -0.3133833546
1.584893192 -0.3945239681
1.995262315 -0.4966716589
2.511886432 -0.6252634145
3.16227766 -0.7871417298
3.981071706 -0.9909162733
5.011872336 -1.247416957
6.309573445 -1.570259848
7.943282347 -1.976550721
10 -2.487753086
12.58925412 -3.130745861
15.84893192 -3.939085448
19.95262315 -4.954457793
25.11886432 -6.22823917
31.6227766 -7.822945386
39.81071706 -9.813080762
50.11872336 -12.28442086
63.09573445 -15.33000984
79.43282347 -19.04021526
100 -23.48366936
125.8925412 -28.67750917
158.4893192 -34.55159775
199.5262315 -40.92274944
251.1886432 -47.50301629
316.227766 -53.95453193
398.1071706 -59.9706828
501.1872336 -65.34052034
630.9573445 -69.96815766
794.3282347 -73.85301771
1000 -77.05453698
1258.925412 -79.6601615
1584.893192 -81.76372178
1995.262315 -83.45357966
2511.886432 -84.80748591
3162.27766 -85.89128148
3981.071706 -86.75950408
5011.872336 -87.45678395
6309.573445 -88.01944499
7943.282347 -88.47704406
10000 -88.85374558
12589.25412 -89.16950756
15848.93192 -89.44109372
19952.62315 -89.68294027
25118.86432 -89.90791187
31622.7766 -90.12797925
39810.71706 -90.35485187
50118.72336 -90.6005966
63095.73445 -90.87827288
79432.82347 -91.20261465
100000 -91.59078867
125892.5412 -92.06325659
158489.3192 -92.64476153
199526.2315 -93.36544213
251188.6432 -94.2620375
316227.766 -95.37906419
398107.1706 -96.76968686
501187.2336 -98.49571468
630957.3445 -100.6256666
794328.2347 -103.2290905
1000000 -106.3642473
1258925.412 -110.0548685
1584893.192 -114.2498391
1995262.315 -118.7563859
2511886.432 -123.1320766
3162277.66 -126.5334272
3981071.706 -127.6508581
5011872.336 -125.2649734
6309573.445 -119.9650441
7943282.347 -114.8590156
10000000 -112.5930286
12589254.12 -113.4747439
15848931.92 -116.7628687
19952623.15 -121.756756
25118864.32 -127.9717116
31622776.6 -135.0319261
39810717.06 -142.5871675
50118723.36 -150.3091499
63095734.45 -157.9374356
79432823.47 -165.3244448
100000000 -172.4470276
125892541.2 -179.3815005
158489319.2 -186.2556202
199526231.5 -193.1909576
251188643.2 -200.2435221
316227766 -207.3502589
398107170.6 -214.2936381
501187233.6 -220.6839628
630957344.5 -225.8542713
794328234.7 -227.5893766
1000000000 -98.76913332
