# x y  (written by maestro2tex)
0 2.018163254
2 2.016584133
4 2.015000487
6 2.013408745
8 2.01180877
10 2.010200418
12 2.008583542
14 2.006957989
16 2.005323604
18 2.003680225
20 2.002027685
22 2.000365813
24 1.998694432
26 1.997013359
28 1.995322404
30 1.993621373
32 1.991910063
34 1.990188266
36 1.988455767
38 1.986712341
40 1.984957756
42 1.983191774
44 1.981414145
46 1.979624612
48 1.977822907
50 1.976008752
52 1.97418186
54 1.972341929
56 1.97048865
58 1.968621696
60 1.966740731
62 1.964845403
64 1.962935345
66 1.961010175
68 1.959069494
70 1.957112885
72 1.955139913
74 1.953150121
76 1.951143034
78 1.949118151
80 1.947074949
82 1.945012878
84 1.942931361
86 1.940829793
88 1.938707534
90 1.936563913
92 1.934398223
94 1.932209715
96 1.929997601
98 1.927761047
100 1.925499169
